Date,Open,High,Low,Close,Adj Close,Volume,log_returns,rsi,ema,vwap,adx,normalized_volume,sentiment_score
2023-02-10,97.55999755859375,98.81999969482422,96.2300033569336,97.61000061035156,97.61000061035156,52740100,-0.006433489213979958,51.19612633879724,99.097620875806,97.55333455403645,18.963768189839563,0.6266512463700131,0.5262579615227878
2023-02-13,97.8499984741211,99.68000030517578,96.91000366210938,99.54000091552734,99.54000091552734,52841500,0.019579629188155288,53.41989952658652,99.13975230816041,98.71000162760417,18.304160831479948,0.6402980573128044,-0.015261828899383545
2023-02-14,98.41000366210938,100.91999816894531,97.5199966430664,99.69999694824219,99.69999694824219,56202900,0.0016060637303953276,53.60437619412297,99.19310894054915,99.37999725341797,17.855882609454365,0.6879280547616333,0.028052621624535985
2023-02-15,99.08999633789062,101.16999816894531,98.44999694824219,101.16000366210938,101.16000366210938,47957600,0.014537811644538115,55.304674649942115,99.38043224736441,100.25999959309894,17.469837860563498,0.5985858512860348,-0.8421514695510268
2023-02-16,99.20999908447266,100.62999725341797,98.0999984741211,98.1500015258789,98.1500015258789,56339200,-0.03020652173405669,51.23027891966024,99.2632483691277,98.95999908447266,17.045668517856566,0.7088030079641452,-0.9139015721157193
2023-02-17,97.80000305175781,97.94000244140625,95.6500015258789,97.19999694824219,97.19999694824219,60029400,-0.009726256199159738,50.0063345545429,99.06674823380527,96.93000030517578,16.22977456260821,0.7587863771266661,0.30616698879748583
2023-02-21,95.33999633789062,95.61000061035156,94.2699966430664,94.58000183105469,94.58000183105469,56580400,-0.027324623494127318,46.76302268799892,98.63943905259093,94.81999969482422,15.433925046168794,0.7243093155274152,0.12052270607091486
2023-02-22,95.0999984741211,97.01000213623047,94.80000305175781,95.79000091552734,95.79000091552734,59534100,0.012712248376870527,48.390279689921925,98.3680639919182,95.86666870117188,14.718656450477148,0.7657455800628143,-0.24706127618749937
2023-02-23,96.12000274658203,96.43000030517578,93.66999816894531,95.81999969482422,95.81999969482422,48467000,0.0003131233176392935,48.4314157699382,98.12539120171878,95.30666605631512,13.97399032329608,0.6423141172736472,0.0
2023-02-24,93.52999877929688,94.13999938964844,92.31999969482422,93.5,93.5,57053800,-0.024509991975448668,45.48036883855302,97.68487775393605,93.31999969482422,13.486679862171062,0.7619022437027398,0.0
2023-02-27,94.27999877929688,94.77999877929688,93.13999938964844,93.76000213623047,93.76000213623047,47470300,0.002776912318089041,45.86946474009186,97.31108007605933,93.8933334350586,12.91720264801852,0.6514552082087504,0.0
2023-02-28,93.13999938964844,94.69000244140625,92.91999816894531,94.2300033569336,94.2300033569336,43959300,0.005000289230826088,46.59471262010841,97.01764419804735,93.94666798909505,12.417121755660185,0.6145449418657929,0.0
2023-03-01,93.87000274658203,94.68000030517578,91.58999633789062,92.16999816894531,92.16999816894531,52299500,-0.022103959704043146,43.88216179857077,96.55596362384716,92.8133316040039,12.166010713288138,0.7384841092020871,0.0
2023-03-02,91.41000366210938,92.2300033569336,90.38999938964844,92.12999725341797,92.12999725341797,55509400,-0.00043408483069996514,43.830007416716626,96.13444301713962,91.58333333333333,12.121022951530978,0.7978579058784839,-0.18831864278763533
2023-03-03,92.73999786376953,94.94000244140625,92.66000366210938,94.9000015258789,94.9000015258789,55759600,0.02962312838587694,48.308281411714084,96.01687716082907,94.16666920979817,11.576710100746528,0.8651161592787089,-0.3948451722972095
2023-03-06,95.19000244140625,96.55000305175781,93.73999786376953,93.75,93.75,52112400,-0.012192056844170188,46.68180305174161,95.80098409789296,94.68000030517578,11.135292783342878,0.8708595343697939,-0.7153329482922951
2023-03-07,94.05999755859375,95.08999633789062,92.77999877929688,93.55000305175781,93.55000305175781,49100700,-0.002135579508745822,46.395841853475524,95.586604950642,93.80666605631511,10.551366418450455,0.8436841391275451,0.8167830994352698
2023-03-08,93.5999984741211,94.16999816894531,92.18000030517578,93.91999816894531,93.91999816894531,44899100,0.003947251242114423,47.027754271304175,95.42788049524232,93.42333221435547,10.09517435700369,0.8243228965047366,0.9205846209079027
2023-03-09,93.68000030517578,96.20999908447266,92.18000030517578,92.25,92.25,56218700,-0.017941053663252087,44.53349504455292,95.12522520998115,93.54666646321614,9.818833278389944,1.0511139831587901,-0.2628947750975688
2023-03-10,92.66999816894531,93.56999969482422,90.25,90.7300033569336,90.7300033569336,69827500,-0.016614182739941783,42.37996483811885,94.70663265254805,91.51666768391927,9.389802160167891,1.2992341165826669,0.4068407118320465
2023-03-13,89.97000122070312,94.0199966430664,88.12000274658203,92.43000030517578,92.43000030517578,72397100,0.01856350439768763,45.48361758604621,94.48981052422688,91.52333323160808,9.32832263548599,1.3228536228501055,0.27697300631552935
2023-03-14,93.83000183105469,95.06999969482422,92.70999908447266,94.87999725341797,94.87999725341797,60912700,0.026161301723076753,49.60182496294241,94.52697116510222,94.21999867757161,9.080792201374354,1.1048613103190397,0.0
2023-03-15,93.22000122070312,96.66999816894531,93.06999969482422,96.19999694824219,96.19999694824219,70731800,0.013816419647146834,51.67226339594126,94.6863069539727,95.3133316040039,8.647487011578232,1.2662792317230234,-0.03631298989057541
2023-03-16,95.75,100.98999786376953,95.61000061035156,100.04000091552734,100.04000091552734,84446900,0.03914078921242492,57.072550319393464,95.19618256935885,98.87999979654948,8.890992873837055,1.4639965417554683,0.0
2023-03-17,99.79000091552734,100.66000366210938,97.45999908447266,98.94999694824219,98.94999694824219,87300200,-0.010955473953869753,55.22856713848693,95.55368870068108,99.02333323160808,9.121399619156016,1.473906304514254,-0.14422933384776115
2023-03-20,98.41000366210938,98.4800033569336,95.69999694824219,97.70999908447266,97.70999908447266,62388900,-0.012610742620752338,53.17136604294808,95.75905159437552,97.29666646321614,9.022045365944033,1.0512301328071305,-0.4457094375044107
2023-03-21,98.13999938964844,100.8499984741211,98.0,100.61000061035156,100.61000061035156,58597300,0.029247763784060337,57.104828950153504,96.2210467387542,99.81999969482422,9.269546304334842,0.9856682116522285,-0.12481022533029318
2023-03-22,100.44999694824219,102.0999984741211,98.61000061035156,98.69999694824219,98.69999694824219,57475400,-0.019166746850565873,53.96238818512991,96.45713723489591,99.80333201090495,9.673003355350057,0.9684735614876594,0.19678757060319185
2023-03-23,100.43000030517578,101.05999755859375,97.62000274658203,98.70999908447266,98.70999908447266,57559300,0.00010133363497333344,53.97634898472969,96.67169550628417,99.12999979654948,9.869668304097758,0.9625140852589493,0.3138117981143296
2023-03-24,98.06999969482422,98.30000305175781,96.4000015258789,98.12999725341797,98.12999725341797,56095400,-0.005893146925693497,52.99539500407446,96.81058138696358,97.61000061035156,9.8321207994199,0.9387868323094669,0.5820755122695118
2023-03-27,99.06999969482422,99.33999633789062,97.08000183105469,98.04000091552734,98.04000091552734,46721300,-0.0009175342309671865,52.83855100902067,96.9276689611125,98.15333302815753,9.951764314211422,0.7823965670626406,0.4760126667097211
2023-03-28,98.11000061035156,98.44000244140625,96.29000091552734,97.23999786376953,97.23999786376953,38720100,-0.0081934405189327,51.41471364785563,96.95741457088937,97.32333374023438,9.916080576787255,0.6512651490871084,0.028941448777914047
2023-03-29,98.69000244140625,100.41999816894531,98.55999755859375,100.25,100.25,49783300,0.03048493870739539,56.099896879951665,97.27099413556657,99.74333190917969,10.179634807298907,0.8391218593694311,0.9197932050252954
2023-03-30,101.55000305175781,103.04000091552734,101.01000213623047,102.0,102.0,53633400,0.017305747097592427,58.54632516664667,97.72137564646499,102.01666768391927,10.784922332263701,0.9054487321524755,-0.6101327612996101
2023-03-31,102.16000366210938,103.48999786376953,101.94999694824219,103.29000091552734,103.29000091552734,56750300,0.012567761597929928,60.264525190180755,98.25172091018521,102.90999857584636,11.416681409282834,0.9572682760946157,-0.21918073249980807
2023-04-03,102.30000305175781,103.29000091552734,101.43000030517578,102.41000366210938,102.41000366210938,41135700,-0.008556175035560798,58.522707148597675,98.64774783893989,102.37666829427083,11.905993364561873,0.700363864631767,0.7692921869456768
2023-04-04,102.75,104.19999694824219,102.11000061035156,103.94999694824219,103.94999694824219,48662500,0.014925585099441625,60.61941129975971,99.15272394458773,103.41999816894531,12.495107993578683,0.8288220405602896,0.44116349751129746
2023-04-05,103.91000366210938,103.91000366210938,100.75,101.0999984741211,101.0999984741211,45175400,-0.027799874012424952,55.185028603417585,99.33817866168614,101.92000071207684,12.760329976222035,0.7692485831818121,-0.4464914084722598
2023-04-06,100.75,102.37999725341797,99.80000305175781,102.05999755859375,102.05999755859375,43808000,0.009450740780884159,56.56564943713304,99.59739950901067,101.41333262125653,12.81320402891431,0.7539308463608613,0.255123277194798
2023-04-10,100.95999908447266,102.19999694824219,99.56999969482422,102.16999816894531,102.16999816894531,37261200,0.001077222967143844,56.72644517864141,99.84240890519493,101.3133316040039,12.814859665638322,0.6597493776759403,0.20155196202298006
2023-04-11,100.80000305175781,101.0,99.01000213623047,99.91999816894531,99.91999816894531,60417800,-0.022268227189570028,52.53866335072453,99.84979835888544,99.97666676839192,12.695905386912335,1.0812285042756342,-0.16365907527506351
2023-04-12,100.4000015258789,100.51000213623047,97.70999908447266,97.83000183105469,97.83000183105469,56735000,-0.0211385503060785,49.001559714940775,99.65743678480632,98.68333435058594,12.309067725265432,1.0191313232486605,0.9324294794350863
2023-04-13,98.94999694824219,102.56999969482422,98.70999908447266,102.4000015258789,102.4000015258789,67925100,0.04565543032053191,55.843925169407434,99.91863342681323,101.22666676839192,12.30500357475823,1.223222739213528,0.3855851902626455
2023-04-14,102.06999969482422,103.19999694824219,101.11000061035156,102.51000213623047,102.51000213623047,51450500,0.0010736481279812137,55.993521625862016,100.16543044675772,102.27333323160809,12.406522498667968,0.9549125131391993,0.7330457400530577
2023-04-17,103.16000366210938,103.7300033569336,101.58999633789062,102.73999786376953,102.73999786376953,39919500,0.0022411286119839928,56.31922499369117,100.41062734361599,102.68666585286458,12.592002818337555,0.7749738549821716,0.4651823779568076
2023-04-18,103.94999694824219,104.19999694824219,101.5199966430664,102.30000305175781,102.30000305175781,39790500,-0.004291801457498827,55.49215661071704,100.59056788724854,102.67333221435547,12.847916123958335,0.7897941380504696,-0.30689695943146944
2023-04-19,101.58000183105469,105.12000274658203,101.38999938964844,104.30000305175781,104.30000305175781,58398900,0.01936168847711433,58.41421247173759,100.94384742672561,103.60333506266277,13.246218537781411,1.15937704545062,0.22853341232985258
2023-04-20,103.52999877929688,105.25,103.20999908447266,103.80999755859375,103.80999755859375,57696900,-0.0047091095790211925,57.44163082019805,101.21681410595114,104.08999888102214,13.646281217626381,1.1451886442391486,-0.1444614827632904
2023-04-21,106.0999984741211,108.1500015258789,105.08000183105469,106.95999908447266,106.95999908447266,86774200,0.02989264254702952,61.75100124995075,101.76378410390558,106.73000081380206,14.483099684354794,1.6737962395899137,0.3864415322563478
2023-04-24,107.66000366210938,109.2300033569336,105.06999969482422,106.20999908447266,106.20999908447266,69575600,-0.007036666520682404,60.222675983422754,102.18723314967387,106.83666737874348,15.42896431807617,1.3248265886928288,-0.06373792576293151
2023-04-25,104.91000366210938,105.44999694824219,102.44999694824219,102.56999969482422,102.56999969482422,65026800,-0.03487276836944828,53.46278337442558,102.22368710635486,103.48999786376953,15.660585217857612,1.2170002508794584,-0.37334507796913385
2023-04-26,105.04000091552734,106.62000274658203,104.0999984741211,104.9800033569336,104.9800033569336,73803800,0.023224398457013323,56.83924318613175,102.48619341593378,105.23333485921223,16.059938325588153,1.3373592175727926,-0.713805596344173
2023-04-27,108.16000366210938,110.86000061035156,106.80000305175781,109.81999969482422,109.81999969482422,149961200,0.04507277127081395,62.578848770684594,103.18465115678049,109.16000111897786,16.998141545924213,2.491251989467916,0.020574402684966724
2023-04-28,107.7300033569336,109.4800033569336,104.33000183105469,105.44999694824219,105.44999694824219,130565000,-0.040605781087400955,55.55709496224202,103.40039837501493,106.42000071207683,17.33405933888403,2.038749911288263,-0.06829461610565583
2023-05-01,104.94999694824219,105.2300033569336,101.81999969482422,102.05000305175781,102.05000305175781,74728100,-0.03277395882406449,50.88136318997834,103.27178929660948,103.03333536783855,17.152135175440158,1.1507149188754613,0.0
2023-05-02,101.47000122070312,103.9000015258789,101.1500015258789,103.62999725341797,103.62999725341797,73469400,0.01536391753200235,52.82354170259496,103.30590434011505,102.8933334350586,16.852950069599036,1.1038523665408753,-0.860576999373734
2023-05-03,103.73999786376953,105.95999908447266,103.27999877929688,103.6500015258789,103.6500015258789,65051900,0.00019301691085338006,52.84838922185019,103.33867550066398,104.29666646321614,16.867134470106723,0.9654949170885977,0.0
2023-05-04,104.04000091552734,105.38999938964844,103.30999755859375,104.0,104.0,45345500,0.0033710455381283566,53.30137191419153,103.40165878631502,104.23333231608075,16.88060003748296,0.6729292146967782,0.0
2023-05-05,104.2699966430664,105.76000213623047,103.55000305175781,105.66000366210938,105.66000366210938,56912900,0.015835527254169667,55.43865785018021,103.61673925067639,104.99000295003255,16.94800849223011,0.8364563512108746,0.0
2023-05-08,105.04000091552734,106.0999984741211,104.69999694824219,105.83000183105469,105.83000183105469,49430900,0.0016076240119395433,55.65742946057582,103.82752616309337,105.54333241780597,17.063481081671547,0.7200529942362577,0.0917391087859869
2023-05-09,105.4800033569336,106.79000091552734,105.16000366210938,106.62000274658203,106.62000274658203,44089400,0.007437086747609261,56.69736581948931,104.09347631390182,106.19000244140625,17.278843233050477,0.6499740426997037,-0.9081082732106248
2023-05-10,108.0999984741211,110.66999816894531,108.05000305175781,110.19000244140625,110.19000244140625,78627600,0.03293503350092615,61.043317036532095,104.67409784985462,109.6366678873698,18.011307018950763,1.140734240053471,0.4182009072974324
2023-05-11,111.02999877929688,113.27999877929688,110.48999786376953,112.18000030517578,112.18000030517578,74924800,0.017898556144584802,63.209838760529024,105.38894570274235,111.98333231608073,19.0026359462865,1.0815222388558885,-0.0631601745262742
2023-05-12,112.16000366210938,112.63999938964844,109.31999969482422,110.26000213623047,110.26000213623047,49810100,-0.017263494264582374,59.83052519817844,105.85285583926503,110.74000040690106,19.67285748356668,0.7198495848336192,-0.9248710386455059
2023-05-15,111.1500015258789,112.29000091552734,109.25,111.19999694824219,111.19999694824219,53011100,0.008489121836596263,60.90757903566565,106.36210737345333,110.91333262125653,20.292894283368856,0.7589306358091864,0.05633746227249503
2023-05-16,111.05000305175781,114.79000091552734,111.05000305175781,113.4000015258789,113.4000015258789,71472900,0.01959105037675755,63.32988005484758,107.03238300701767,113.08000183105469,21.17072287486677,1.0005466596018555,0.0
2023-05-17,114.88999938964844,115.83000183105469,114.22000122070312,115.5,115.5,65655200,0.018349125212474244,65.47913998155501,107.83882272063504,115.18333435058594,22.115984275851538,0.9144603025781212,0.14281601877883077
2023-05-18,116.69000244140625,118.5999984741211,116.33999633789062,118.1500015258789,118.1500015258789,73174100,0.022684486585828632,67.97259693865782,108.82083974970588,117.69666544596355,23.2879983997345,1.0083170819006753,0.3580703819170594
2023-05-19,118.16000366210938,118.30999755859375,115.69999694824219,116.25,116.25,54990200,-0.01621197208021114,64.45872292502911,109.52837882116246,116.75333150227864,24.242711270091934,0.774713630662713,0.05231986939907074
2023-05-22,116.7699966430664,116.7699966430664,114.25,115.01000213623047,115.01000213623047,70741100,-0.01072394478867387,62.24806492249554,110.05043818450227,115.3433329264323,24.798330721016907,0.9957981182326477,0.0
2023-05-23,114.2699966430664,117.13999938964844,113.77999877929688,114.98999786376953,114.98999786376953,67576300,-0.00017395019575110725,62.211833024890446,110.52087243967058,115.30333201090495,25.21399770701469,0.9495444346982084,0.0
2023-05-24,115.3499984741211,117.33999633789062,115.0199966430664,116.75,116.75,63487900,0.015189747065965913,64.14463010488949,111.11412268351148,116.36999766031902,25.6333622772793,0.8986093387126178,0.0
2023-05-25,116.62999725341797,116.87000274658203,114.30999755859375,115.0,115.0,66496700,-0.01510276818575663,60.885187547222465,111.48420623746277,115.3933334350586,25.85292107889217,1.0002804684944528,0.37085737846791744
2023-05-26,116.04000091552734,121.5,116.0199966430664,120.11000061035156,120.11000061035156,96779900,0.04347586628475364,66.16910276507306,112.30571046345219,119.20999908447266,26.604626115091996,1.4937751586693997,0.5721173044294119
2023-05-30,122.37000274658203,122.91999816894531,119.86000061035156,121.66000366210938,121.66000366210938,64314800,0.012822304345733589,67.56797067742932,113.19659552999097,121.48000081380208,27.459679973811358,1.0007260985556838,0.0880824625492096
2023-05-31,121.44999694824219,122.04000091552734,119.16999816894531,120.58000183105469,120.58000183105469,72800800,-0.008916850747084985,65.57914252265621,113.89977708247324,120.59666697184247,28.10061845499512,1.1333561818334807,0.035678934305906296
2023-06-01,120.69000244140625,123.48999786376953,119.93000030517578,122.7699966430664,122.7699966430664,54375100,0.017999210602823053,67.61388841591072,114.74455989776783,122.0633316040039,28.85892346189233,0.8536006536174979,0.17404011636972427
2023-06-02,124.91999816894531,126.38999938964844,124.0199966430664,124.25,124.25,61215000,0.011983006127262639,68.92082347393108,115.64983990750423,124.88666534423828,29.849807896639646,0.9491530574620967,0.06002496834844351
2023-06-05,123.36000061035156,125.80000305175781,123.02999877929688,125.30000305175781,125.30000305175781,47950100,0.008415221280893264,69.83005396006124,116.56890306409981,124.71000162760419,30.544715285357395,0.7486798592266208,0.0
2023-06-06,125.06999969482422,127.4000015258789,125.0,126.61000061035156,126.61000061035156,45695200,0.010400614095251953,70.94630574761969,117.52519806850474,126.33666737874348,31.354874060202597,0.7155593266865974,-0.22486209636554122
2023-06-07,127.01000213623047,127.37000274658203,120.62999725341797,121.2300033569336,121.2300033569336,95663300,-0.043421904903774046,61.163412695169114,117.87803666740272,123.07666778564453,31.148581595730985,1.4398859329381886,0.13591962307691574
2023-06-08,123.01000213623047,125.62999725341797,122.26000213623047,124.25,124.25,62159300,0.02460606952762862,64.0893286362725,118.48489031812628,124.04666646321614,30.952644387297337,0.9473380924806555,0.4476663699994485
2023-06-09,124.08000183105469,125.80000305175781,123.19000244140625,123.43000030517578,123.43000030517578,51330000,-0.006621468748440394,62.73838343063769,118.95585317403575,124.14000193277995,30.787278347195866,0.7966173018977044,0.07280009612441063
2023-06-12,124.0199966430664,126.77999877929688,123.52999877929688,126.56999969482422,126.56999969482422,51338000,0.025121316164936732,65.65641451268941,119.68100998553942,125.62666575113934,30.75114107922668,0.7957979487330524,0.0
2023-06-13,128.1199951171875,128.41000366210938,125.18000030517578,126.66000366210938,126.66000366210938,50564800,0.0007108476079609743,65.73737206616569,120.34567604997466,126.75000254313152,30.910164483747273,0.7853014104031844,0.0
2023-06-14,126.69999694824219,126.94999694824219,124.12000274658203,126.41999816894531,126.41999816894531,52422500,-0.0018966774409432219,65.30526055916366,120.92418291844805,125.82999928792316,30.817001292860958,0.8263773632583694,0.5085726722609252
2023-06-15,125.20999908447266,127.69000244140625,124.31999969482422,127.11000061035156,127.11000061035156,60458500,0.005443175548084132,65.98196428251683,121.51330841291505,126.37333424886067,30.821098545622785,0.9569749470849054,0.0
2023-06-16,127.70999908447266,127.9000015258789,125.30000305175781,125.48999786376953,125.48999786376953,84188100,-0.012826801009232924,62.94768056731503,121.89204074156785,126.23000081380208,30.851717072054843,1.3210663924987973,-0.3276108745485544
2023-06-20,124.97000122070312,127.25,124.5,125.77999877929688,125.77999877929688,56930100,0.002308282311188502,63.265997113910736,122.2623224594468,125.8433329264323,30.68308763211499,0.8919805325159863,-0.15987724096824726
2023-06-21,125.63999938964844,126.7300033569336,123.8499984741211,124.83000183105469,124.83000183105469,52137700,-0.007581513078945846,61.445731480934064,122.5068633519809,125.1366678873698,30.363015826091225,0.8289746249276861,0.0371601867955178
2023-06-22,125.30999755859375,130.3300018310547,125.13999938964844,130.14999389648438,130.14999389648438,90354600,0.04173475821321792,67.03640521804624,123.23478054669552,128.53999837239584,30.542009866463488,1.411060401242357,-0.0010557079998155434
2023-06-23,129.11000061035156,130.83999633789062,128.27999877929688,129.3300018310547,129.3300018310547,71855200,-0.006320292959406817,65.49549210766418,123.81527781187258,129.48333231608072,30.77370653817973,1.114872682918012,-0.9324230793863535
2023-06-26,129.3300018310547,131.49000549316406,127.0999984741211,127.33000183105469,127.33000183105469,59989300,-0.01558513561942593,61.84565591857434,124.15001343274706,128.64000193277994,30.69981869174205,0.9354893868122215,0.47591849241871387
2023-06-27,128.6300048828125,130.08999633789062,127.55000305175781,129.17999267578125,129.17999267578125,46801000,0.014424567940817595,63.8093521176318,124.6290590749408,128.93999735514322,30.629633094809442,0.759421534365443,0.0
2023-06-28,128.94000244140625,131.47999572753906,128.44000244140625,129.0399932861328,129.0399932861328,52149500,-0.0010843421189455317,63.548814332090146,125.04914804743528,129.65333048502603,30.752871949615777,0.8546449661789244,0.9280472174286842
2023-06-29,128.77000427246094,129.25999450683594,127.26000213623047,127.9000015258789,127.9000015258789,40761000,-0.008873661272556729,61.39996258577796,125.32065790252516,128.13999938964844,30.565119567184517,0.6860167681206606,-0.38946924498304725
2023-06-30,129.47000122070312,131.25,128.9499969482422,130.36000061035156,130.36000061035156,54310500,0.01905113813636069,64.15329042932883,125.80059530327053,130.1866658528646,30.661251298059728,0.914107583126682,0.0
2023-07-03,130.82000732421875,131.85000610351562,130.07000732421875,130.22000122070312,130.22000122070312,28264800,-0.0010745214685311468,63.88032671368454,126.22149110493078,130.71333821614584,30.831256777035936,0.489296720788593,0.09771411726251245
2023-07-05,130.24000549316406,131.39999389648438,129.63999938964844,130.3800048828125,130.3800048828125,35895400,0.0012279637641415527,64.06427366206177,126.6175400361576,130.47333272298178,30.87691630517158,0.6279433148180026,0.07320767804048955
2023-07-06,128.25,128.72999572753906,127.37000274658203,128.36000061035156,128.36000061035156,40639900,-0.015614479950363446,60.00336570948932,126.78348866227132,128.15333302815756,30.34315034500184,0.7140997712643542,-0.10541388252750039
2023-07-07,128.58999633789062,130.97000122070312,128.1300048828125,129.77999877929688,129.77999877929688,41928700,0.011001878790426247,61.79535456133189,127.06887057817852,129.62666829427084,30.168912620419718,0.7732506367804851,-0.004139412194490433
2023-07-10,129.07000732421875,129.27999877929688,125.91999816894531,127.12999725341797,127.12999725341797,61889300,-0.020630536429565062,56.796524721304856,127.07469216629656,127.44333140055339,29.497680611610427,1.141648994026889,0.9360311608761549
2023-07-11,127.75,129.77000427246094,127.3499984741211,128.77999877929688,128.77999877929688,49951500,0.01289534927354112,58.971778031459095,127.23710231991564,128.63333384195963,28.93609030053554,0.9226098565389372,-0.22600786228265082
2023-07-12,130.30999755859375,131.25999450683594,128.8300018310547,130.8000030517578,130.8000030517578,54022800,0.015563949723523061,61.471639924499705,127.5764261991387,130.29666646321616,28.628347858767093,0.9953393559113681,-0.09069756045937538
2023-07-13,134.0399932861328,134.6699981689453,132.7100067138672,134.3000030517578,134.3000030517578,61170900,0.026406663898050423,65.32501874440766,128.21676685176908,133.8933359781901,28.789469260667378,1.1161337709612977,-0.09968067007139325
2023-07-14,134.05999755859375,136.64999389648438,134.05999755859375,134.67999267578125,134.67999267578125,54388100,0.0028254136578632553,65.71687043982125,128.83231216834167,135.12999471028647,29.170764459189797,0.9905973743972357,0.8690309822559357
2023-07-17,134.55999755859375,135.6199951171875,133.2100067138672,133.55999755859375,133.55999755859375,48450200,-0.008350743114511814,63.49080902315607,129.28256791979425,134.12999979654947,29.3326015183092,0.8922043027088463,0.9391707917675376
